"155 -> ALCOBENDAS - AV.BURGOS-C.C.SANCHINAR",40.49801958050236,-3.6629953054312594
"155 -> ALCOBENDAS - AV.BURGOS-DOMINIC",40.50141536778526,-3.6599484726410156
"155 -> ALCOBENDAS - AV.BURGOS-FCO.PI Y MARGA",40.49428236882781,-3.6674309193456516
"155 -> ALCOBENDAS - CAMINO NUEVO-PZA.SO",40.51787537907025,-3.648682931308869
"155 -> ALCOBENDAS - CTRA.A1-EL ENCINAR DE LOS REY",40.51321502846856,-3.655555075614814
"155 -> ALCOBENDAS - P CASTELLANA-HOSPITAL LA P",40.48061116933669,-3.685157869952758
"155B -> ALCOBENDAS - AV.BURGOS-FCO.PI Y MARGA",40.49428236882781,-3.6674309193456516
"155B -> ALCOBENDAS - MANUEL POMBO ANGULO-COLEG",40.5059714761917,-3.652439476400806
"155B -> ALCOBENDAS - MARIA DE PORTUGAL-FCO. PI Y MARG",40.49478453344915,-3.664709952644602
"155B -> ALCOBENDAS - MARIA PORTUGAL-LEONOR AUSTR",40.49749891947976,-3.662671550383824
"155B -> ALCOBENDAS - MARIA PORTUGAL-MARGARITA PAR",40.49901420485114,-3.660786441350453
"155B -> ALCOBENDAS - PADRES DOMINICOS-CONVEN",40.501561247120655,-3.6564801707076837
"155B -> ALCOBENDAS - PADRES DOMINICOS-M.POMBO ANGU",40.504846677572395,-3.6553909758508096
"155B -> ALCOBENDAS - P CASTELLANA-HOSPITAL LA P",40.48061116933669,-3.685157869952758
"155B -> ALCOBENDAS - PDE LOS PARQUES N",40.511073548924585,-3.6470947335852477
"155B -> ALCOBENDAS - PLOS PARQUES-ESTAFE",40.51299356610065,-3.6517048753308528
"155B -> ALCOBENDAS - PLOS PARQUES-VEREDA DEL PALAC",40.50943103157518,-3.6427707799031213
"155B -> ALCOBENDAS - PPARQUES-ENCINAR DE LOS REY",40.50928570848015,-3.638107140661844
"156 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-C.C.SA",40.49801958050236,-3.6629953054312594
"156 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-DOMINI",40.50141536778526,-3.6599484726410156
"156 -> SAN SEBASTIAN DE LOS REYES - AV.BURGOS-FCO.PI",40.49428236882781,-3.6674309193456516
